,Unnamed: 0,hastalik,idd,smiles,jtvae_0,jtvae_1,jtvae_2,jtvae_3,jtvae_4,jtvae_5,jtvae_6,jtvae_7,jtvae_8,jtvae_9,jtvae_10,jtvae_11,jtvae_12,jtvae_13,jtvae_14,jtvae_15,jtvae_16,jtvae_17,jtvae_18,jtvae_19,jtvae_20,jtvae_21,jtvae_22,jtvae_23,jtvae_24,jtvae_25,jtvae_26,jtvae_27,jtvae_28,jtvae_29,jtvae_30,jtvae_31,jtvae_32,jtvae_33,jtvae_34,jtvae_35,jtvae_36,jtvae_37,jtvae_38,jtvae_39,jtvae_40,jtvae_41,jtvae_42,jtvae_43,jtvae_44,jtvae_45,jtvae_46,jtvae_47,jtvae_48,jtvae_49,jtvae_50,jtvae_51,jtvae_52,jtvae_53,jtvae_54,jtvae_55
0,0,T-cell large granular lymphocyte leukemia,CHEMBL1096882,Nc1nc(F)nc2c1ncn2C1OC(COP(=O)(O)O)C(O)C1O,-3.327634,-2.317551,3.5442522,0.3494536,3.9934413,-0.24753124,1.6814983,-2.8516512,-2.1539717,-5.7018,-1.0628397,3.4550962,3.3184845,5.832468,5.268011,3.5869832,2.6762164,-2.7717512,-3.0838954,4.481557,2.5834925,-3.8200188,0.7813448,-0.84704834,-4.408892,6.6114545,-1.4867401,1.6796566,-0.21614239,-0.14576918,0.20816454,1.0051359,-0.22111484,0.22122656,0.13103598,0.72939086,-0.51947737,0.78617,-0.13052925,-1.0795802,-0.2615252,0.48228914,0.72571635,0.88604003,1.3687956,0.08589441,-0.013493404,-0.63350093,0.021347927,0.36851978,-0.05870145,2.220359,0.74542993,-0.72803235,-0.07821326,0.47388366
1,1,T-cell large granular lymphocyte leukemia,CHEMBL289228,Cn1cncc1C(N)(c1ccc(Cl)cc1)c1ccc2c(c1)c(-c1cccc(Cl)c1)cc(=O)n2C,-3.2766395,-4.92284,0.11937091,-2.4061565,-0.6399497,0.34972754,-0.8715792,2.8554559,2.4619162,-0.2170756,-1.7894453,0.17095278,1.6409576,-0.047910586,3.7191381,-2.3459122,2.1817122,-3.2488594,1.6658008,3.0690985,-1.8260652,2.473833,4.1557937,-2.5729294,-3.883656,4.0804734,-10.907019,1.192773,0.2378865,-0.004977312,-0.14284647,0.16047613,0.31974828,0.4143671,-0.56579167,-1.3420745,-0.13798329,0.024012495,0.15606791,0.29711238,0.36383295,-0.40098053,0.098585926,0.4255598,1.9759994,-0.061899662,-0.32504255,0.75990295,-0.34032434,-0.58571833,0.35677332,-0.41394618,-0.19102214,-1.3651844,-1.2638801,0.91220534
2,2,T-cell large granular lymphocyte leukemia,CHEMBL1456,COc1c(C)c2c(c(O)c1CC=C(C)CCC(=O)OCCN1CCOCC1)C(=O)OC2,3.3668027,-0.9025309,1.0496306,-4.305874,7.8983808,-1.2141333,-1.039415,0.16696452,2.696557,9.68978,2.9843261,-2.85829,3.7902281,1.3992741,3.6003454,0.94064957,-2.928714,2.3500125,-1.4027691,-0.72045594,-1.1517258,-2.6182265,4.491486,3.303576,-2.9084451,4.2103753,1.9961463,2.063227,0.42999947,-0.2840423,-0.76774526,0.17874825,1.3635348,0.49392733,1.0303713,0.2864935,0.12755522,-0.4615837,-0.40349895,-0.33111098,0.52634585,0.79545176,0.59332436,-0.07930851,1.3238074,-0.15404321,-0.5669669,-0.59933895,0.106888644,-0.24910146,0.19444665,0.87727964,0.5518064,-0.029073425,0.86865604,-0.030670375
3,3,T-cell large granular lymphocyte leukemia,CHEMBL269732,C=CCC1C=C(C)CC(C)CC(OC)C2OC(O)(C(=O)C(=O)N3CCCCC3C(=O)OC(C(C)=CC3CCC(O)C(OC)C3)C(C)C(O)CC1=O)C(C)CC2OC,-0.6829442,0.7011254,-2.6739976,-10.749906,13.598922,-3.758854,-4.8981724,-0.07095198,6.605951,5.2928853,3.8732474,0.38664877,5.413797,11.035794,10.81316,-1.1600844,0.48844498,-2.9679885,-4.893448,0.07695072,3.9577303,0.9019604,15.221317,-1.4004716,-6.13705,9.625582,4.2109666,11.44995,-0.19994538,0.48089126,-0.9935559,-0.011252657,-0.07100341,-0.19621289,0.2747275,0.25532195,0.5653107,-0.5728814,0.0652471,-1.3501667,-0.55095994,0.7551751,0.14237025,0.8518409,1.4747031,-0.18690068,0.2032611,0.13744459,-0.56709725,-0.5477896,-0.32346582,1.1473429,0.7618072,-1.1270368,0.043862857,-0.2978735
4,4,T-cell large granular lymphocyte leukemia,CHEMBL160,CC=CCC(C)C(O)C1C(=O)NC(CC)C(=O)N(C)CC(=O)N(C)C(CC(C)C)C(=O)NC(C(C)C)C(=O)N(C)C(CC(C)C)C(=O)NC(C)C(=O)NC(C)C(=O)N(C)C(CC(C)C)C(=O)N(C)C(CC(C)C)C(=O)N(C)C(C(C)C)C(=O)N1C,-9.045027,4.64271,-12.856607,-12.583915,20.822664,-17.551615,-11.731176,7.357916,14.525643,23.441954,-0.14211975,9.258908,19.795141,0.41780618,19.760809,1.58607,0.31769437,-10.513057,7.1835694,-2.4041796,7.7961445,-4.778511,21.489584,-2.7958722,-11.606461,13.480124,-10.662146,18.813297,-0.2814109,0.1077533,-0.82042503,0.7547351,0.84931016,0.11393331,0.33387893,-0.64419544,0.4104129,-0.62328523,-0.060515773,-0.54901737,1.265448,0.5662799,0.021247841,0.26478386,1.146524,-0.60968786,0.03883463,0.16852811,-0.06627896,-0.6297596,-0.6229713,1.1084315,0.6257747,-0.4134034,0.8616951,0.3541858
