hastalik,idd,smiles,jtvae_0,jtvae_1,jtvae_2,jtvae_3,jtvae_4,jtvae_5,jtvae_6,jtvae_7,jtvae_8,jtvae_9,jtvae_10,jtvae_11,jtvae_12,jtvae_13,jtvae_14,jtvae_15,jtvae_16,jtvae_17,jtvae_18,jtvae_19,jtvae_20,jtvae_21,jtvae_22,jtvae_23,jtvae_24,jtvae_25,jtvae_26,jtvae_27,jtvae_28,jtvae_29,jtvae_30,jtvae_31,jtvae_32,jtvae_33,jtvae_34,jtvae_35,jtvae_36,jtvae_37,jtvae_38,jtvae_39,jtvae_40,jtvae_41,jtvae_42,jtvae_43,jtvae_44,jtvae_45,jtvae_46,jtvae_47,jtvae_48,jtvae_49,jtvae_50,jtvae_51,jtvae_52,jtvae_53,jtvae_54,jtvae_55
prostate adenocarcinoma,CHEMBL92,CC(=O)OC12COC1CC(O)C1(C)C(=O)C(O)C3=C(C)C(OC(=O)C(O)C(NC(=O)OC(C)(C)C)c4ccccc4)CC(O)(C(OC(=O)c4ccccc4)C21)C3(C)C,-4.812772799999999,7.774912400000001,-0.2151672,-0.9855166,14.428181,-6.2907553,-3.8059906999999997,-3.6481394999999996,2.0131323,7.1117196,4.9892449999999995,7.70707,3.6680182999999995,0.5313916,15.776283,-0.29857698,1.0712684,-4.024132700000001,-0.93512654,1.5362818,1.0091796999999998,-1.769364,12.461505,2.8900785,6.939342999999999,3.9664912000000005,0.47500962,8.080043,0.6350753,0.22848510000000002,-0.019545227,0.46980757,0.254271,0.15632838,0.39760876,-0.18702999,0.60015285,-0.06979437,-0.12561382,0.29468197,-0.03572526,0.24491864,-0.007845845,0.4975263,1.3788022,0.30001065,-0.071089506,0.46249652,-0.7997659,0.04207761,-0.36503306,0.54983616,0.9562039000000001,0.48150197,-0.09056284,0.38491789
prostate adenocarcinoma,CHEMBL409,CC(O)(CS(=O)(=O)c1ccc(F)cc1)C(=O)Nc1ccc(C#N)c(C(F)(F)F)c1,-1.903159,-2.4328406000000005,0.37061079999999996,4.42765,4.093202,1.4094601,-2.1677193999999997,0.37423944,1.9512166000000002,2.7521677,-0.20267199,1.4102736999999999,3.6600091,0.78444844,5.602893,-4.401190799999999,-4.536701,-4.5309963,-0.031590573,-2.38163,-3.1328313,0.001207985,5.4286404,-0.7375762,2.0935805,3.8116074,-0.59855926,-1.0241136999999998,0.051539678,0.5034519000000001,-0.572034,-0.67303866,1.1440825000000001,-0.08592066,0.98918724,-1.3527611000000002,0.3223955,-0.35965285,-0.06337463,0.23298484,-0.13548788,0.31028520000000004,-0.0051634833000000005,0.29159197,1.6224785,-0.52947015,-0.23333146,-0.6718004,0.12023515,0.18676427,-0.44244534,-0.54789746,-0.45555842,-0.38345429999999997,-0.76384705,-0.4541206
prostate adenocarcinoma,CHEMBL3545252,CC(=O)OC12COC1CC(O)C1(C)C(=O)C(O)C3=C(C)C(OC(=O)C(O)C(NC(=O)OC(C)(C)C)c4ccccc4)CC(O)(C(OC(=O)c4ccccc4)C21)C3(C)C.O.O.O,-4.812772799999999,7.774912400000001,-0.2151672,-0.9855166,14.428181,-6.2907553,-3.8059906999999997,-3.6481394999999996,2.0131323,7.1117196,4.9892449999999995,7.70707,3.6680182999999995,0.5313916,15.776283,-0.29857698,1.0712684,-4.024132700000001,-0.93512654,1.5362818,1.0091796999999998,-1.769364,12.461505,2.8900785,6.939342999999999,3.9664912000000005,0.47500962,8.080043,0.5976464,0.25004083,-0.05491037,0.4530018,0.32452023,0.15125513,0.36060703,-0.23940186,0.7022669,-0.122307315,-0.17098083,0.29498172,-0.08492756,0.1974868,0.024995807999999998,0.48490226,1.3326733,0.32391083,-0.07689558,0.52780783,-0.75954044,0.079841755,-0.32361314,0.5518366,0.9605046,0.39077246,-0.06764534,0.39866490000000004
prostate adenocarcinoma,CHEMBL1082407,CNC(=O)c1ccc(N2C(=S)N(c3ccc(C#N)c(C(F)(F)F)c3)C(=O)C2(C)C)cc1F,-3.9473479,-4.2325954,-3.8555447999999997,0.88359493,-0.44495392,-1.2511497999999999,-1.1457627000000001,0.9838442,8.138825,-2.5887062999999997,4.076727399999999,1.7219057,1.0913283999999999,1.2334678,8.39276,-1.8416313999999998,-1.8894267,-3.9469797999999994,2.6824923,-0.16062748,0.7855867,-1.4032731,3.3237972,-1.1440836,-2.2408314,5.190022,-4.375344,1.5523366000000003,0.19011615,0.036303867000000004,-0.93757635,-0.29989833,1.2060318,-0.6134746,0.32934362,-1.1742893,0.27497983,-0.42358634,0.39258784,0.42019442,-0.36419117,-0.3335855,0.6246941,-0.12945245,2.5681024,-0.44426109999999996,-0.27960384,-0.64082,0.53569305,-0.21960372,-0.030623145,-0.1752133,-1.4731351000000001,0.65188086,0.27406102,0.015574753
prostate adenocarcinoma,CHEMBL1201764,CC(C)C(=O)Oc1ccc(CO)cc1C(CCN(C(C)C)C(C)C)c1ccccc1,-5.7486157,1.6856721999999997,2.2018325,-2.1782374,9.555682000000001,-2.5078452,1.2940521,2.353713,3.059735,2.7117891,1.9654075,2.2586675,2.4567962000000003,-0.9517747,-0.560182,-3.6817362,-3.6165519999999995,-0.33211094,5.4351263,1.8550478,-1.2328212,-1.8598686000000002,1.9426379,3.2597563,5.431343599999999,-1.7019749,-0.77889335,5.1712666,-0.099813804,0.25805968,0.11693225,0.7593848000000001,0.3559476,0.5654642,0.185421,0.41949108,-0.26776478,0.51211226,0.496483,-0.35762694,-0.0015302226000000001,0.19259715,0.49430558,0.22637187,1.1782761999999998,0.12523493,0.35709596,0.16495389,-0.119286574,-0.49844766,0.04567451,0.37895890000000004,0.38776642,-0.6922748000000001,0.44836614,0.21311889999999997
prostate adenocarcinoma,CHEMBL806,CC(C)C(=O)Nc1ccc([N+](=O)[O-])c(C(F)(F)F)c1,-2.1423604,-0.067680225,-3.5336595,3.22708,1.2656745,1.1311508,-1.2179846,-0.08925654,1.2840773,-2.457063,0.13374121,2.1199536,3.4311540000000003,1.1947531999999998,2.203759,-5.0894237,-3.0197198,-2.6853755,0.9629369000000001,-2.6896067,-0.5120339,-1.8306503,3.0863959999999997,1.2753006000000002,0.33546555,-3.4203010000000003,0.82211626,1.1750412000000001,0.087390885,0.4784417,-0.8093684,-0.91812605,0.9286989,0.20758663,-0.08491445,-1.5151526000000002,0.08977660000000001,-0.50368243,-0.19673148,-0.5952052,-0.051884882,0.04789281,-0.011179477,-0.5487013000000001,2.0569493999999997,-0.98159236,0.015748061,-0.21955782,-0.053200208,-0.15059376,-0.3411817,-1.0629263,-0.33358943,-0.7083514,-0.5080732,-0.39439008
prostate adenocarcinoma,CHEMBL3183409,CNC(=O)c1ccc(N2C(=S)N(c3cnc(C#N)c(C(F)(F)F)c3)C(=O)C23CCC3)cc1F,-6.0563583,-5.1824474,-1.9790518,2.416492,-0.96055067,0.8572312,-1.7573988,-0.55016714,7.436517,-2.150693,3.0567636,3.7198827000000003,1.6291937,1.8618281000000003,8.079596,1.2299207,-2.8548612999999996,-2.1407797000000004,-0.08992528,-0.5879147,1.6248885,1.0541892,3.0980000000000003,-2.590631,-3.2976080999999997,7.161659700000001,-2.4677234,-0.4285871,0.13395916,-0.18237087,-1.1207726999999998,0.18838485,1.1808348999999998,0.013741091,0.15304564,-1.7872683,0.37339962,-0.17493719,0.47502694,-0.13783023,0.79151523,-0.48240249999999996,0.35342470000000004,-0.39437804,1.8360903999999998,0.15629548,-0.65417284,-0.7394978,0.7234651999999999,-0.34932953,0.036047257,-0.15092558,-0.80315214,-0.14348683,0.5181932,-0.076954484
